ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2024-10-10 10:20:24 122m





Relative time;Ch1
s;V
-5.12E-6;-0.0010016277
-5.11E-6;-0.0025040691
-5.1E-6;-0.0035056968
-5.09E-6;0.0015024415
-5.08E-6;0.0015024415
-5.07E-6;0.0010016277
-5.06E-6;0.00050081383
-5.05E-6;0.0010016277
-5.04E-6;-0.0040065106
-5.03E-6;0.0020032553
-5.02E-6;-0.0050081383
-5.01E-6;-0.0050081383
-5E-6;0.0035056968
-4.99E-6;0
-4.98E-6;-0.0055089521
-4.97E-6;0.0015024415
-4.96E-6;-0.0020032553
-4.95E-6;0.00050081383
-4.94E-6;-0.0020032553
-4.93E-6;0.0040065106
-4.92E-6;0.00050081383
-4.91E-6;-0.003004883
-4.9E-6;0
-4.89E-6;-0.0035056968
-4.88E-6;-0.0010016277
-4.87E-6;0
-4.86E-6;0.003004883
-4.85E-6;0.0020032553
-4.84E-6;0.0040065106
-4.83E-6;0.00050081383
-4.82E-6;0
-4.81E-6;0.0045073244
-4.8E-6;0
-4.79E-6;-0.0020032553
-4.78E-6;-0.0065105797
-4.77E-6;0
-4.76E-6;0.0075122074
-4.75E-6;-0.0070113936
-4.74E-6;-0.0015024415
-4.73E-6;-0.0040065106
-4.72E-6;0.0015024415
-4.71E-6;-0.0010016277
-4.7E-6;-0.0060097659
-4.69E-6;0
-4.68E-6;0.0040065106
-4.67E-6;0
-4.66E-6;-0.003004883
-4.65E-6;-0.0035056968
-4.64E-6;-0.0040065106
-4.63E-6;-0.0065105797
-4.62E-6;-0.00050081383
-4.61E-6;0.0010016277
-4.6E-6;-0.0060097659
-4.59E-6;0.0025040691
-4.58E-6;-0.011017904
-4.57E-6;-0.00050081383
-4.56E-6;0.0010016277
-4.55E-6;-0.0050081383
-4.54E-6;0.0020032553
-4.53E-6;-0.0065105797
-4.52E-6;0.0015024415
-4.51E-6;0.012520346
-4.5E-6;-0.008513835
-4.49E-6;-0.0080130212
-4.48E-6;0.00050081383
-4.47E-6;-0.0015024415
-4.46E-6;0.0015024415
-4.45E-6;-0.0025040691
-4.44E-6;0.0015024415
-4.43E-6;-0.0010016277
-4.42E-6;0.00050081383
-4.41E-6;0.0025040691
-4.4E-6;0.0045073244
-4.39E-6;0.0020032553
-4.38E-6;0.0055089521
-4.37E-6;0.003004883
-4.36E-6;0.0010016277
-4.35E-6;0.0010016277
-4.34E-6;0.0025040691
-4.33E-6;-0.0050081383
-4.32E-6;0.003004883
-4.31E-6;-0.0020032553
-4.3E-6;-0.003004883
-4.29E-6;-0.0025040691
-4.28E-6;0.003004883
-4.27E-6;0.0015024415
-4.26E-6;0.00050081383
-4.25E-6;-0.003004883
-4.24E-6;0.0025040691
-4.23E-6;0.0025040691
-4.22E-6;-0.0025040691
-4.21E-6;-0.0040065106
-4.2E-6;0
-4.19E-6;0.0040065106
-4.18E-6;0.00050081383
-4.17E-6;-0.0015024415
-4.16E-6;0
-4.15E-6;-0.0055089521
-4.14E-6;-0.0040065106
-4.13E-6;-0.0050081383
-4.12E-6;-0.0020032553
-4.11E-6;-0.0060097659
-4.1E-6;-0.0020032553
-4.09E-6;-0.0015024415
-4.08E-6;0.00050081383
-4.07E-6;-0.0010016277
-4.06E-6;0.0020032553
-4.05E-6;0.003004883
-4.04E-6;-0.0010016277
-4.03E-6;-0.0050081383
-4.02E-6;0.0080130212
-4.01E-6;-0.0025040691
-4E-6;0.003004883
-3.99E-6;0.0035056968
-3.98E-6;0
-3.97E-6;0.0020032553
-3.96E-6;-0.0010016277
-3.95E-6;-0.00050081383
-3.94E-6;0.0040065106
-3.93E-6;-0.013521973
-3.92E-6;-0.0075122074
-3.91E-6;0.0020032553
-3.9E-6;0.0070113936
-3.89E-6;-0.0065105797
-3.88E-6;-0.0010016277
-3.87E-6;-0.00050081383
-3.86E-6;-0.0040065106
-3.85E-6;-0.003004883
-3.84E-6;-0.0015024415
-3.83E-6;-0.0025040691
-3.82E-6;0.0045073244
-3.81E-6;-0.0060097659
-3.8E-6;-0.0010016277
-3.79E-6;0.0015024415
-3.78E-6;0.003004883
-3.77E-6;-0.0020032553
-3.76E-6;0.00050081383
-3.75E-6;0.0040065106
-3.74E-6;-0.0035056968
-3.73E-6;-0.0015024415
-3.72E-6;-0.003004883
-3.71E-6;-0.0035056968
-3.7E-6;-0.0070113936
-3.69E-6;0.0035056968
-3.68E-6;0.0025040691
-3.67E-6;-0.0045073244
-3.66E-6;-0.0025040691
-3.65E-6;0.0020032553
-3.64E-6;-0.0015024415
-3.63E-6;0.0010016277
-3.62E-6;0.0035056968
-3.61E-6;-0.00050081383
-3.6E-6;0.0015024415
-3.59E-6;0.0010016277
-3.58E-6;-0.0020032553
-3.57E-6;-0.0075122074
-3.56E-6;-0.00050081383
-3.55E-6;-0.0070113936
-3.54E-6;0.0015024415
-3.53E-6;0.0035056968
-3.52E-6;0.003004883
-3.51E-6;0.0015024415
-3.5E-6;0.00050081383
-3.49E-6;-0.0040065106
-3.48E-6;0.0020032553
-3.47E-6;-0.0020032553
-3.46E-6;-0.0010016277
-3.45E-6;-0.0045073244
-3.44E-6;0.0020032553
-3.43E-6;0.0040065106
-3.42E-6;-0.003004883
-3.41E-6;0
-3.4E-6;0
-3.39E-6;-0.0015024415
-3.38E-6;0.00050081383
-3.37E-6;0.0065105797
-3.36E-6;0.0010016277
-3.35E-6;0.00050081383
-3.34E-6;0.0050081383
-3.33E-6;-0.0040065106
-3.32E-6;-0.0025040691
-3.31E-6;-0.0035056968
-3.3E-6;-0.00050081383
-3.29E-6;-0.0025040691
-3.28E-6;-0.0025040691
-3.27E-6;-0.0060097659
-3.26E-6;-0.00050081383
-3.25E-6;-0.003004883
-3.24E-6;-0.0080130212
-3.23E-6;-0.00050081383
-3.22E-6;0
-3.21E-6;0.0010016277
-3.2E-6;-0.0025040691
-3.19E-6;-0.0035056968
-3.18E-6;-0.0015024415
-3.17E-6;-0.0015024415
-3.16E-6;0.00050081383
-3.15E-6;-0.0020032553
-3.14E-6;0.00050081383
-3.13E-6;-0.0010016277
-3.12E-6;-0.003004883
-3.11E-6;-0.0050081383
-3.1E-6;0.00050081383
-3.09E-6;-0.0010016277
-3.08E-6;0.0015024415
-3.07E-6;-0.003004883
-3.06E-6;-0.003004883
-3.05E-6;-0.0035056968
-3.04E-6;-0.0050081383
-3.03E-6;-0.0025040691
-3.02E-6;-0.0040065106
-3.01E-6;0.0015024415
-3E-6;-0.0035056968
-2.99E-6;-0.0015024415
-2.98E-6;-0.0040065106
-2.97E-6;-0.0040065106
-2.96E-6;-0.0020032553
-2.95E-6;0
-2.94E-6;-0.0020032553
-2.93E-6;-0.0040065106
-2.92E-6;-0.0010016277
-2.91E-6;-0.00050081383
-2.9E-6;0.0025040691
-2.89E-6;0.0040065106
-2.88E-6;0.0065105797
-2.87E-6;-0.0060097659
-2.86E-6;0
-2.85E-6;0.008513835
-2.84E-6;0.003004883
-2.83E-6;-0.0075122074
-2.82E-6;0.0080130212
-2.81E-6;0.0035056968
-2.8E-6;-0.003004883
-2.79E-6;-0.00050081383
-2.78E-6;0.003004883
-2.77E-6;0.011017904
-2.76E-6;0.0010016277
-2.75E-6;-0.0045073244
-2.74E-6;-0.00050081383
-2.73E-6;-0.0075122074
-2.72E-6;-0.00050081383
-2.71E-6;0.0025040691
-2.7E-6;0
-2.69E-6;-0.0025040691
-2.68E-6;0.0020032553
-2.67E-6;-0.003004883
-2.66E-6;0.0010016277
-2.65E-6;-0.0040065106
-2.64E-6;-0.00050081383
-2.63E-6;-0.0035056968
-2.62E-6;0.0050081383
-2.61E-6;-0.0010016277
-2.6E-6;0.0020032553
-2.59E-6;0
-2.58E-6;-0.0040065106
-2.57E-6;-0.003004883
-2.56E-6;0.0015024415
-2.55E-6;0.0015024415
-2.54E-6;0.0015024415
-2.53E-6;-0.0040065106
-2.52E-6;0.0040065106
-2.51E-6;0.003004883
-2.5E-6;0.0010016277
-2.49E-6;0.00050081383
-2.48E-6;0.0045073244
-2.47E-6;0.0015024415
-2.46E-6;-0.0010016277
-2.45E-6;-0.003004883
-2.44E-6;0.00050081383
-2.43E-6;0.0020032553
-2.42E-6;-0.00050081383
-2.41E-6;0.0040065106
-2.4E-6;0.0070113936
-2.39E-6;-0.0015024415
-2.38E-6;-0.0010016277
-2.37E-6;-0.0010016277
-2.36E-6;0.003004883
-2.35E-6;-0.00050081383
-2.34E-6;0.00050081383
-2.33E-6;-0.0020032553
-2.32E-6;0.0010016277
-2.31E-6;-0.0025040691
-2.3E-6;0.0050081383
-2.29E-6;-0.003004883
-2.28E-6;0.0020032553
-2.27E-6;0.0020032553
-2.26E-6;0.0025040691
-2.25E-6;-0.0015024415
-2.24E-6;0.0025040691
-2.23E-6;-0.0040065106
-2.22E-6;0.0010016277
-2.21E-6;0.0020032553
-2.2E-6;0.0015024415
-2.19E-6;0.0025040691
-2.18E-6;-0.003004883
-2.17E-6;-0.0010016277
-2.16E-6;-0.0025040691
-2.15E-6;-0.00050081383
-2.14E-6;-0.0020032553
-2.13E-6;-0.0055089521
-2.12E-6;-0.0040065106
-2.11E-6;-0.003004883
-2.1E-6;-0.00050081383
-2.09E-6;0.0020032553
-2.08E-6;-0.0050081383
-2.07E-6;-0.0020032553
-2.06E-6;0.0035056968
-2.05E-6;0.0050081383
-2.04E-6;-0.0010016277
-2.03E-6;0.00050081383
-2.02E-6;0.00050081383
-2.01E-6;-0.0025040691
-2E-6;-0.0035056968
-1.99E-6;-0.0035056968
-1.98E-6;0.0060097659
-1.97E-6;-0.003004883
-1.96E-6;-0.00050081383
-1.95E-6;0.00050081383
-1.94E-6;0.0040065106
-1.93E-6;-0.0035056968
-1.92E-6;-0.0055089521
-1.91E-6;0.00050081383
-1.9E-6;-0.0020032553
-1.89E-6;-0.0015024415
-1.88E-6;0.0065105797
-1.87E-6;-0.016526856
-1.86E-6;0.0015024415
-1.85E-6;-0.0055089521
-1.84E-6;-0.0025040691
-1.83E-6;0.0010016277
-1.82E-6;-0.0010016277
-1.81E-6;0
-1.8E-6;0.0010016277
-1.79E-6;0.0010016277
-1.78E-6;-0.0015024415
-1.77E-6;-0.00050081383
-1.76E-6;-0.0010016277
-1.75E-6;-0.0010016277
-1.74E-6;-0.0025040691
-1.73E-6;0.0020032553
-1.72E-6;0
-1.71E-6;-0.0010016277
-1.7E-6;0.0025040691
-1.69E-6;-0.0055089521
-1.68E-6;0.0015024415
-1.67E-6;-0.0060097659
-1.66E-6;-0.0025040691
-1.65E-6;-0.0035056968
-1.64E-6;0
-1.63E-6;0.00050081383
-1.62E-6;-0.003004883
-1.61E-6;-0.0040065106
-1.6E-6;0
-1.59E-6;0.00050081383
-1.58E-6;0.00050081383
-1.57E-6;-0.0025040691
-1.56E-6;-0.0050081383
-1.55E-6;-0.0040065106
-1.54E-6;0.0065105797
-1.53E-6;0.0035056968
-1.52E-6;-0.0015024415
-1.51E-6;0.0010016277
-1.5E-6;-0.0040065106
-1.49E-6;0.0050081383
-1.48E-6;-0.0070113936
-1.47E-6;-0.003004883
-1.46E-6;-0.0040065106
-1.45E-6;-0.0045073244
-1.44E-6;0.0020032553
-1.43E-6;-0.00050081383
-1.42E-6;-0.0050081383
-1.41E-6;-0.0015024415
-1.4E-6;-0.003004883
-1.39E-6;-0.0040065106
-1.38E-6;0.0060097659
-1.37E-6;-0.0010016277
-1.36E-6;-0.0045073244
-1.35E-6;-0.0015024415
-1.34E-6;-0.0040065106
-1.33E-6;0.0020032553
-1.32E-6;-0.0025040691
-1.31E-6;-0.0020032553
-1.3E-6;-0.0065105797
-1.29E-6;-0.0025040691
-1.28E-6;0.0045073244
-1.27E-6;-0.0065105797
-1.26E-6;-0.0010016277
-1.25E-6;0.0020032553
-1.24E-6;-0.0095154627
-1.23E-6;-0.011017904
-1.22E-6;0.0055089521
-1.21E-6;-0.0065105797
-1.2E-6;-0.0070113936
-1.19E-6;0.0035056968
-1.18E-6;-0.00050081383
-1.17E-6;-0.0060097659
-1.16E-6;0.0035056968
-1.15E-6;0.0025040691
-1.14E-6;0.0020032553
-1.13E-6;0.0010016277
-1.12E-6;0.00050081383
-1.11E-6;0
-1.1E-6;0.0065105797
-1.09E-6;0.0045073244
-1.08E-6;0.0015024415
-1.07E-6;0
-1.06E-6;-0.0020032553
-1.05E-6;0.003004883
-1.04E-6;-0.0060097659
-1.03E-6;-0.0045073244
-1.02E-6;0.0025040691
-1.01E-6;0.0015024415
-1E-6;0.0025040691
-9.9E-7;-0.0065105797
-9.8E-7;-0.0050081383
-9.7E-7;0.0060097659
-9.6E-7;-0.0035056968
-9.5E-7;-0.0065105797
-9.4E-7;0.00050081383
-9.3E-7;-0.0010016277
-9.2E-7;-0.0060097659
-9.1E-7;-0.00050081383
-9E-7;-0.0045073244
-8.9E-7;0.0020032553
-8.8E-7;-0.003004883
-8.7E-7;-0.0040065106
-8.6E-7;-0.0040065106
-8.5E-7;-0.00050081383
-8.4E-7;-0.003004883
-8.3E-7;-0.0065105797
-8.2E-7;-0.0065105797
-8.1E-7;-0.0020032553
-8E-7;-0.0050081383
-7.9E-7;-0.0015024415
-7.8E-7;0.0010016277
-7.7E-7;-0.0010016277
-7.6E-7;-0.00050081383
-7.5E-7;-0.00050081383
-7.4E-7;0
-7.3E-7;0.00050081383
-7.2E-7;-0.0035056968
-7.1E-7;0.0015024415
-7E-7;-0.0055089521
-6.9E-7;-0.0040065106
-6.8E-7;0.00050081383
-6.7E-7;0.0035056968
-6.6E-7;0.0010016277
-6.5E-7;-0.0020032553
-6.4E-7;0.0020032553
-6.3E-7;-0.0035056968
-6.2E-7;0.0025040691
-6.1E-7;-0.0055089521
-6E-7;0.0040065106
-5.9E-7;-0.003004883
-5.8E-7;-0.00050081383
-5.7E-7;-0.0060097659
-5.6E-7;-0.0025040691
-5.5E-7;0
-5.4E-7;0.0010016277
-5.3E-7;0.0020032553
-5.2E-7;-0.0020032553
-5.1E-7;0.0025040691
-5E-7;-0.0015024415
-4.9E-7;0
-4.8E-7;0
-4.7E-7;0.0040065106
-4.6E-7;-0.0050081383
-4.5E-7;-0.0010016277
-4.4E-7;-0.0025040691
-4.3E-7;-0.0050081383
-4.2E-7;0.0025040691
-4.1E-7;-0.003004883
-4E-7;-0.0045073244
-3.9E-7;0.0080130212
-3.8E-7;-0.0040065106
-3.7E-7;-0.0055089521
-3.6E-7;-0.0055089521
-3.5E-7;0.0010016277
-3.4E-7;-0.0040065106
-3.3E-7;-0.0015024415
-3.2E-7;0.0015024415
-3.1E-7;-0.003004883
-3E-7;-0.0065105797
-2.9E-7;-0.0010016277
-2.8E-7;0.0065105797
-2.7E-7;-0.016526856
-2.6E-7;-0.0015024415
-2.5E-7;0.018530112
-2.4E-7;0.028546388
-2.3E-7;0.17428321
-2.2E-7;0.39564292
-2.1E-7;0.68361087
-2E-7;1.100288
-1.9E-7;1.5615375
-1.8E-7;1.9707024
-1.7E-7;2.2451484
-1.6E-7;2.3302867
-1.5E-7;2.1049205
-1.4E-7;1.6281457
-1.3E-7;0.91198198
-1.2E-7;0.056591962
-1.1E-7;-0.80731189
-1E-7;-1.4638788
-9E-8;-1.8439965
-8E-8;-1.9651934
-7E-8;-1.869538
-6E-8;-1.635658
-5E-8;-1.3511957
-4E-8;-1.0156504
-3E-8;-0.69713284
-2E-8;-0.3696006
-1E-8;-0.01051709
0;0.39063478
1E-8;0.82734444
2E-8;1.223989
3E-8;1.5284838
4E-8;1.6747214
5E-8;1.6426693
6E-8;1.4733943
7E-8;1.1984475
8E-8;0.88443722
9E-8;0.5614123
1E-7;0.28045574
1.1E-7;0.067109053
1.2E-7;-0.093652185
1.3E-7;-0.20132716
1.4E-7;-0.2899712
1.5E-7;-0.36809816
1.6E-7;-0.44973081
1.7E-7;-0.50832603
1.8E-7;-0.53737323
1.9E-7;-0.53036184
2E-7;-0.49730813
2.1E-7;-0.44622512
2.2E-7;-0.39764618
2.3E-7;-0.34756479
2.4E-7;-0.30449481
2.5E-7;-0.28295981
2.6E-7;-0.26893702
2.7E-7;-0.24389633
2.8E-7;-0.22486541
2.9E-7;-0.19732065
3E-7;-0.18079379
3.1E-7;-0.16877426
3.2E-7;-0.16476775
3.3E-7;-0.166771
3.4E-7;-0.14223113
3.5E-7;-0.092650558
3.6E-7;-0.013021159
3.7E-7;0.11268311
3.8E-7;0.27244272
3.9E-7;0.42569175
4E-7;0.54989358
4.1E-7;0.62401403
4.2E-7;0.61900589
4.3E-7;0.53887568
4.4E-7;0.4637536
4.5E-7;0.34956805
4.6E-7;0.23087517
4.7E-7;0.15074496
4.8E-7;0.097157882
4.9E-7;0.042068361
5E-7;-0.0045073244
5.1E-7;-0.053587079
5.2E-7;-0.11168148
5.3E-7;-0.18279705
5.4E-7;-0.24589959
5.5E-7;-0.29097283
5.6E-7;-0.32202329
5.7E-7;-0.33404282
5.8E-7;-0.32853387
5.9E-7;-0.32653061
6E-7;-0.30699887
6.1E-7;-0.28796795
6.2E-7;-0.25291098
6.3E-7;-0.20984099
6.4E-7;-0.16076124
6.5E-7;-0.11518718
6.6E-7;-0.082634281
6.7E-7;-0.051583824
6.8E-7;-0.033554526
6.9E-7;-0.026543133
7E-7;-0.011017904
7.1E-7;0.0065105797
7.2E-7;0.053086265
7.3E-7;0.12169776
7.4E-7;0.20783774
7.5E-7;0.29898585
7.6E-7;0.37260549
7.7E-7;0.42569175
7.8E-7;0.45173407
7.9E-7;0.44171779
8E-7;0.40015025
8.1E-7;0.35457619
8.2E-7;0.282459
8.3E-7;0.21034181
8.4E-7;0.14173031
8.5E-7;0.083135095
8.6E-7;0.017528484
8.7E-7;-0.052084638
8.8E-7;-0.11518718
8.9E-7;-0.18530112
9E-7;-0.24489796
9.1E-7;-0.29447853
9.2E-7;-0.32903468
9.3E-7;-0.35056968
9.4E-7;-0.35257293
9.5E-7;-0.32452736
9.6E-7;-0.29998748
9.7E-7;-0.25241017
9.8E-7;-0.19882309
9.9E-7;-0.12870915
1E-6;-0.064604983
1.01E-6;-0.0025040691
1.02E-6;0.048078127
1.03E-6;0.09815951
1.04E-6;0.11318392
1.05E-6;0.13271566
1.06E-6;0.13672217
1.07E-6;0.13822462
1.08E-6;0.14022787
1.09E-6;0.14373357
1.1E-6;0.14824089
1.11E-6;0.15174659
1.12E-6;0.16777263
1.13E-6;0.16877426
1.14E-6;0.15775635
1.15E-6;0.15374984
1.16E-6;0.13622136
1.17E-6;0.11568799
1.18E-6;0.097157882
1.19E-6;0.080631026
1.2E-6;0.05759359
1.21E-6;0.037561037
1.22E-6;0.016526856
1.23E-6;-0.00050081383
1.24E-6;-0.021534994
1.25E-6;-0.057092776
1.26E-6;-0.093652185
1.27E-6;-0.11719044
1.28E-6;-0.15324903
1.29E-6;-0.18429949
1.3E-6;-0.20683611
1.31E-6;-0.2173532
1.32E-6;-0.23037436
1.33E-6;-0.22186052
1.34E-6;-0.20733692
1.35E-6;-0.1848003
1.36E-6;-0.15775635
1.37E-6;-0.1196945
1.38E-6;-0.080130212
1.39E-6;-0.037060223
1.4E-6;0.008513835
1.41E-6;0.048578941
1.42E-6;0.093652185
1.43E-6;0.12019532
1.44E-6;0.14423438
1.45E-6;0.166771
1.46E-6;0.18980844
1.47E-6;0.19732065
1.48E-6;0.20032553
1.49E-6;0.20232879
1.5E-6;0.18780518
1.51E-6;0.16176287
1.52E-6;0.13221485
1.53E-6;0.084637536
1.54E-6;0.046074872
1.55E-6;0.0020032553
1.56E-6;-0.036058595
1.57E-6;-0.073118818
1.58E-6;-0.10266683
1.59E-6;-0.1232002
1.6E-6;-0.1447352
1.61E-6;-0.16026042
1.62E-6;-0.16576938
1.63E-6;-0.16276449
1.64E-6;-0.16126205
1.65E-6;-0.15174659
1.66E-6;-0.13271566
1.67E-6;-0.11168148
1.68E-6;-0.093151371
1.69E-6;-0.070614749
1.7E-6;-0.053587079
1.71E-6;-0.026543133
1.72E-6;-0.0090146489
1.73E-6;0.01051709
1.74E-6;0.036559409
1.75E-6;0.035557782
1.76E-6;0.056591962
1.77E-6;0.058595218
1.78E-6;0.066608239
1.79E-6;0.063603356
1.8E-6;0.061099287
1.81E-6;0.0616001
1.82E-6;0.059096031
1.83E-6;0.060598473
1.84E-6;0.066608239
1.85E-6;0.062601728
1.86E-6;0.066107425
1.87E-6;0.065606611
1.88E-6;0.0616001
1.89E-6;0.048078127
1.9E-6;0.041567547
1.91E-6;0.03405534
1.92E-6;0.02353825
1.93E-6;0.0095154627
1.94E-6;0
1.95E-6;-0.012520346
1.96E-6;-0.025541505
1.97E-6;-0.042569175
1.98E-6;-0.056091148
1.99E-6;-0.067109053
2E-6;-0.074120446
2.01E-6;-0.083635909
2.02E-6;-0.090146489
2.03E-6;-0.091148116
2.04E-6;-0.078627771
2.05E-6;-0.069613122
2.06E-6;-0.082133467
2.07E-6;-0.06410417
2.08E-6;-0.040065106
2.09E-6;-0.03405534
2.1E-6;-0.028045574
2.11E-6;0.003004883
2.12E-6;0.021534994
2.13E-6;0.031551271
2.14E-6;0.048578941
2.15E-6;0.066107425
2.16E-6;0.074120446
2.17E-6;0.075122074
2.18E-6;0.077626143
2.19E-6;0.082634281
2.2E-6;0.085639164
2.21E-6;0.084637536
2.22E-6;0.082634281
2.23E-6;0.075122074
2.24E-6;0.06811068
2.25E-6;0.051583824
2.26E-6;0.046575686
2.27E-6;0.028045574
2.28E-6;0.010016277
2.29E-6;0.0020032553
2.3E-6;-0.01702767
2.31E-6;-0.019030925
2.32E-6;-0.038562665
2.33E-6;-0.049580569
2.34E-6;-0.065105797
2.35E-6;-0.070113936
2.36E-6;-0.080130212
2.37E-6;-0.084136723
2.38E-6;-0.080631026
2.39E-6;-0.078627771
2.4E-6;-0.066107425
2.41E-6;-0.056091148
2.42E-6;-0.056091148
2.43E-6;-0.043570803
2.44E-6;-0.02754476
2.45E-6;-0.014523601
2.46E-6;0.0015024415
2.47E-6;0.014523601
2.48E-6;0.027043947
2.49E-6;0.047577313
2.5E-6;0.052585452
2.51E-6;0.074120446
2.52E-6;0.071616377
2.53E-6;0.077125329
2.54E-6;0.07462126
2.55E-6;0.06811068
2.56E-6;0.065606611
2.57E-6;0.052084638
2.58E-6;0.04457243
2.59E-6;0.032052085
2.6E-6;0.021534994
2.61E-6;0.0035056968
2.62E-6;-0.0090146489
2.63E-6;-0.017528484
2.64E-6;-0.032052085
2.65E-6;-0.041567547
2.66E-6;-0.052084638
2.67E-6;-0.050081383
2.68E-6;-0.064604983
2.69E-6;-0.063102542
2.7E-6;-0.06410417
2.71E-6;-0.063603356
2.72E-6;-0.058094404
2.73E-6;-0.061099287
2.74E-6;-0.046074872
2.75E-6;-0.035557782
2.76E-6;-0.036058595
2.77E-6;-0.028045574
2.78E-6;-0.024539877
2.79E-6;-0.019030925
2.8E-6;-0.0060097659
2.81E-6;-0.0045073244
2.82E-6;-0.00050081383
2.83E-6;0.010016277
2.84E-6;0.016026042
2.85E-6;0.01702767
2.86E-6;0.029047202
2.87E-6;0.025541505
2.88E-6;0.036058595
2.89E-6;0.028045574
2.9E-6;0.04056592
2.91E-6;0.038562665
2.92E-6;0.035056968
2.93E-6;0.026543133
2.94E-6;0.030549643
2.95E-6;0.022536622
2.96E-6;0.0080130212
2.97E-6;0.0065105797
2.98E-6;-0.0015024415
2.99E-6;-0.0090146489
3E-6;-0.022035808
3.01E-6;-0.028546388
3.02E-6;-0.029047202
3.03E-6;-0.032052085
3.04E-6;-0.04457243
3.05E-6;-0.042068361
3.06E-6;-0.040065106
3.07E-6;-0.042569175
3.08E-6;-0.034556154
3.09E-6;-0.032052085
3.1E-6;-0.029047202
3.11E-6;-0.025040691
3.12E-6;-0.018029298
3.13E-6;-0.01051709
3.14E-6;-0.008513835
3.15E-6;-0.0090146489
3.16E-6;-0.0015024415
3.17E-6;0.0080130212
3.18E-6;0.0060097659
3.19E-6;0.0065105797
3.2E-6;0.012019532
3.21E-6;0.0090146489
3.22E-6;0.015024415
3.23E-6;0.01051709
3.24E-6;0.012019532
3.25E-6;0.014523601
3.26E-6;0.011518718
3.27E-6;0.012520346
3.28E-6;0.016026042
3.29E-6;0.014523601
3.3E-6;0.014523601
3.31E-6;0.011017904
3.32E-6;0.008513835
3.33E-6;0.011017904
3.34E-6;0.013521973
3.35E-6;0.010016277
3.36E-6;0.0050081383
3.37E-6;0.0070113936
3.38E-6;-0.003004883
3.39E-6;-0.003004883
3.4E-6;-0.0045073244
3.41E-6;-0.0090146489
3.42E-6;-0.019531739
3.43E-6;-0.024039064
3.44E-6;-0.027043947
3.45E-6;-0.02353825
3.46E-6;-0.02353825
3.47E-6;-0.02754476
3.48E-6;-0.023037436
3.49E-6;-0.023037436
3.5E-6;-0.022035808
3.51E-6;-0.023037436
3.52E-6;-0.016026042
3.53E-6;-0.011518718
3.54E-6;-0.0060097659
3.55E-6;-0.00050081383
3.56E-6;0.0095154627
3.57E-6;0.016526856
3.58E-6;0.019531739
3.59E-6;0.022536622
3.6E-6;0.028045574
3.61E-6;0.028045574
3.62E-6;0.033053712
3.63E-6;0.030549643
3.64E-6;0.029548016
3.65E-6;0.021534994
3.66E-6;0.017528484
3.67E-6;0.013021159
3.68E-6;0.015525229
3.69E-6;-0.0075122074
3.7E-6;-0.018530112
3.71E-6;-0.0020032553
3.72E-6;-0.013521973
3.73E-6;-0.03004883
3.74E-6;-0.016026042
3.75E-6;-0.023037436
3.76E-6;-0.031050457
3.77E-6;-0.035056968
3.78E-6;-0.025541505
3.79E-6;-0.028546388
3.8E-6;-0.029047202
3.81E-6;-0.021534994
3.82E-6;-0.015024415
3.83E-6;-0.0050081383
3.84E-6;-0.011017904
3.85E-6;-0.0045073244
3.86E-6;-0.0015024415
3.87E-6;0.0020032553
3.88E-6;0.0070113936
3.89E-6;0.0075122074
3.9E-6;0.0065105797
3.91E-6;0.0040065106
3.92E-6;0.0080130212
3.93E-6;0.010016277
3.94E-6;0.0065105797
3.95E-6;0.0035056968
3.96E-6;0.0060097659
3.97E-6;-0.0025040691
3.98E-6;0.0045073244
3.99E-6;0.0050081383
4E-6;0.0015024415
4.01E-6;0.0070113936
4.02E-6;0.0010016277
4.03E-6;0.003004883
4.04E-6;0.0020032553
4.05E-6;0
4.06E-6;-0.0020032553
4.07E-6;-0.0015024415
4.08E-6;-0.0040065106
4.09E-6;-0.0070113936
4.1E-6;-0.011017904
4.11E-6;-0.017528484
4.12E-6;-0.013521973
4.13E-6;-0.018029298
4.14E-6;-0.018029298
4.15E-6;-0.024039064
4.16E-6;-0.025541505
4.17E-6;-0.023037436
4.18E-6;-0.025040691
4.19E-6;-0.020032553
4.2E-6;-0.01702767
4.21E-6;-0.021034181
4.22E-6;-0.0095154627
4.23E-6;-0.013021159
4.24E-6;-0.008513835
4.25E-6;-0.0060097659
4.26E-6;0.0040065106
4.27E-6;0.0025040691
4.28E-6;0.0080130212
4.29E-6;0.011017904
4.3E-6;0.0095154627
4.31E-6;0.0055089521
4.32E-6;0.014523601
4.33E-6;0.008513835
4.34E-6;0.0065105797
4.35E-6;-0.00050081383
4.36E-6;0.0015024415
4.37E-6;-0.00050081383
4.38E-6;-0.0035056968
4.39E-6;-0.01051709
4.4E-6;-0.008513835
4.41E-6;-0.008513835
4.42E-6;-0.011518718
4.43E-6;-0.0080130212
4.44E-6;-0.003004883
4.45E-6;-0.011518718
4.46E-6;-0.0060097659
4.47E-6;-0.0040065106
4.48E-6;0.0060097659
4.49E-6;-0.0090146489
4.5E-6;-0.01051709
4.51E-6;-0.0050081383
4.52E-6;-0.0035056968
4.53E-6;-0.011017904
4.54E-6;-0.0035056968
4.55E-6;-0.0090146489
4.56E-6;-0.01051709
4.57E-6;-0.003004883
4.58E-6;-0.008513835
4.59E-6;-0.012520346
