ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2024-10-10 10:21:38 582m





Relative time;Ch1
s;V
-9.9125E-5;0.00039350713
-9.912E-5;0.0011805214
-9.9115E-5;-0.0015740285
-9.911E-5;0.00039350713
-9.9105E-5;0.00039350713
-9.91E-5;0.0015740285
-9.9095E-5;-0.0059026069
-9.909E-5;0.0062961141
-9.9085E-5;-0.0043285784
-9.908E-5;0.0047220855
-9.9075E-5;-0.0027545499
-9.907E-5;-0.0011805214
-9.9065E-5;0.0027545499
-9.906E-5;-0.0027545499
-9.9055E-5;-0.00039350713
-9.905E-5;-0.00039350713
-9.9045E-5;-0.00078701426
-9.904E-5;0.00039350713
-9.9035E-5;0.00039350713
-9.903E-5;-0.0015740285
-9.9025E-5;0.00078701426
-9.902E-5;-0.00078701426
-9.9015E-5;-0.00039350713
-9.901E-5;0.00039350713
-9.9005E-5;-0.00039350713
-9.9E-5;0.00039350713
-9.8995E-5;0.00078701426
-9.899E-5;-0.00078701426
-9.8985E-5;0
-9.898E-5;0.00039350713
-9.8975E-5;0
-9.897E-5;0.0011805214
-9.8965E-5;-0.0015740285
-9.896E-5;0.0015740285
-9.8955E-5;-0.0011805214
-9.895E-5;-0.00039350713
-9.8945E-5;0
-9.894E-5;-0.00078701426
-9.8935E-5;0
-9.893E-5;0.00039350713
-9.8925E-5;-0.0015740285
-9.892E-5;0.0011805214
-9.8915E-5;-0.00078701426
-9.891E-5;-0.0011805214
-9.8905E-5;0.0011805214
-9.89E-5;-0.0011805214
-9.8895E-5;-0.00078701426
-9.889E-5;0.00078701426
-9.8885E-5;0
-9.888E-5;0
-9.8875E-5;0.00078701426
-9.887E-5;-0.0011805214
-9.8865E-5;0
-9.886E-5;-0.0011805214
-9.8855E-5;-0.00039350713
-9.885E-5;-0.00039350713
-9.8845E-5;0.00039350713
-9.884E-5;-0.0011805214
-9.8835E-5;0.00078701426
-9.883E-5;-0.0011805214
-9.8825E-5;0.0015740285
-9.882E-5;-0.0019675356
-9.8815E-5;0.00039350713
-9.881E-5;-0.00078701426
-9.8805E-5;-0.00039350713
-9.88E-5;0.0011805214
-9.8795E-5;-0.00078701426
-9.879E-5;-0.00039350713
-9.8785E-5;0.00039350713
-9.878E-5;-0.00078701426
-9.8775E-5;0.00078701426
-9.877E-5;-0.00039350713
-9.8765E-5;-0.00039350713
-9.876E-5;0.00039350713
-9.8755E-5;-0.00039350713
-9.875E-5;-0.00078701426
-9.8745E-5;0.00039350713
-9.874E-5;0
-9.8735E-5;-0.00039350713
-9.873E-5;0.00039350713
-9.8725E-5;0.00039350713
-9.872E-5;0
-9.8715E-5;0.00039350713
-9.871E-5;-0.0011805214
-9.8705E-5;-0.00039350713
-9.87E-5;-0.0011805214
-9.8695E-5;0.00078701426
-9.869E-5;-0.00039350713
-9.8685E-5;-0.00039350713
-9.868E-5;0
-9.8675E-5;-0.00039350713
-9.867E-5;0.00039350713
-9.8665E-5;0
-9.866E-5;-0.00078701426
-9.8655E-5;0.00039350713
-9.865E-5;-0.00039350713
-9.8645E-5;-0.00078701426
-9.864E-5;0.0011805214
-9.8635E-5;-0.00078701426
-9.863E-5;-0.0023610428
-9.8625E-5;0.00039350713
-9.862E-5;0.00039350713
-9.8615E-5;-0.00039350713
-9.861E-5;0.00039350713
-9.8605E-5;0.00039350713
-9.86E-5;0
-9.8595E-5;0.00078701426
-9.859E-5;-0.0011805214
-9.8585E-5;0
-9.858E-5;0
-9.8575E-5;-0.0015740285
-9.857E-5;0
-9.8565E-5;0.00078701426
-9.856E-5;-0.00078701426
-9.8555E-5;0
-9.855E-5;0.00039350713
-9.8545E-5;-0.00078701426
-9.854E-5;-0.00078701426
-9.8535E-5;0.00078701426
-9.853E-5;-0.00078701426
-9.8525E-5;0.00039350713
-9.852E-5;-0.00039350713
-9.8515E-5;0.00078701426
-9.851E-5;-0.00039350713
-9.8505E-5;-0.00078701426
-9.85E-5;0.0059026069
-9.8495E-5;-0.00039350713
-9.849E-5;-0.00078701426
-9.8485E-5;-0.0011805214
-9.848E-5;0.0023610428
-9.8475E-5;-0.0011805214
-9.847E-5;-0.00039350713
-9.8465E-5;0.00078701426
-9.846E-5;-0.00078701426
-9.8455E-5;0.00078701426
-9.845E-5;-0.00078701426
-9.8445E-5;-0.0019675356
-9.844E-5;0.00039350713
-9.8435E-5;-0.00039350713
-9.843E-5;-0.0011805214
-9.8425E-5;0.00039350713
-9.842E-5;-0.0011805214
-9.8415E-5;-0.00039350713
-9.841E-5;0.00078701426
-9.8405E-5;-0.0015740285
-9.84E-5;-0.00078701426
-9.8395E-5;0.0051155927
-9.839E-5;-0.0039350713
-9.8385E-5;-0.003148057
-9.838E-5;0.0051155927
-9.8375E-5;-0.003148057
-9.837E-5;0.00039350713
-9.8365E-5;0.0066896212
-9.836E-5;-0.0039350713
-9.8355E-5;0.0015740285
-9.835E-5;0.0011805214
-9.8345E-5;-0.00039350713
-9.834E-5;0.0011805214
-9.8335E-5;0
-9.833E-5;-0.0019675356
-9.8325E-5;0.0011805214
-9.832E-5;-0.00078701426
-9.8315E-5;-0.0015740285
-9.831E-5;0.0019675356
-9.8305E-5;0.00078701426
-9.83E-5;-0.0015740285
-9.8295E-5;0.00078701426
-9.829E-5;-0.00039350713
-9.8285E-5;-0.00078701426
-9.828E-5;0
-9.8275E-5;0.0015740285
-9.827E-5;-0.0015740285
-9.8265E-5;-0.0015740285
-9.826E-5;-0.0015740285
-9.8255E-5;-0.00039350713
-9.825E-5;0.00039350713
-9.8245E-5;0.00039350713
-9.824E-5;-0.0059026069
-9.8235E-5;0.0039350713
-9.823E-5;-0.0015740285
-9.8225E-5;-0.00039350713
-9.822E-5;0.00039350713
-9.8215E-5;-0.00078701426
-9.821E-5;0
-9.8205E-5;0
-9.82E-5;-0.0011805214
-9.8195E-5;0
-9.819E-5;-0.00078701426
-9.8185E-5;-0.00039350713
-9.818E-5;-0.00039350713
-9.8175E-5;-0.0011805214
-9.817E-5;0.00039350713
-9.8165E-5;0
-9.816E-5;-0.00039350713
-9.8155E-5;0.00078701426
-9.815E-5;0
-9.8145E-5;-0.00039350713
-9.814E-5;0
-9.8135E-5;-0.00039350713
-9.813E-5;-0.00078701426
-9.8125E-5;-0.00039350713
-9.812E-5;-0.0015740285
-9.8115E-5;0.00039350713
-9.811E-5;-0.0015740285
-9.8105E-5;-0.00078701426
-9.81E-5;0.00039350713
-9.8095E-5;-0.0019675356
-9.809E-5;0
-9.8085E-5;-0.00039350713
-9.808E-5;-0.00078701426
-9.8075E-5;0.00039350713
-9.807E-5;-0.00078701426
-9.8065E-5;-0.00039350713
-9.806E-5;0
-9.8055E-5;0
-9.805E-5;0.00039350713
-9.8045E-5;0
-9.804E-5;-0.00039350713
-9.8035E-5;0.00039350713
-9.803E-5;-0.00078701426
-9.8025E-5;0
-9.802E-5;0.00039350713
-9.8015E-5;-0.00039350713
-9.801E-5;-0.00039350713
-9.8005E-5;0
-9.8E-5;-0.00039350713
-9.7995E-5;0
-9.799E-5;-0.00039350713
-9.7985E-5;0
-9.798E-5;0.00078701426
-9.7975E-5;-0.00078701426
-9.797E-5;0
-9.7965E-5;-0.00039350713
-9.796E-5;-0.00078701426
-9.7955E-5;0
-9.795E-5;-0.00039350713
-9.7945E-5;-0.00039350713
-9.794E-5;0.00039350713
-9.7935E-5;0.00039350713
-9.793E-5;-0.00039350713
-9.7925E-5;-0.00078701426
-9.792E-5;0
-9.7915E-5;0.0015740285
-9.791E-5;-0.00078701426
-9.7905E-5;-0.00078701426
-9.79E-5;0.00039350713
-9.7895E-5;0
-9.789E-5;-0.00078701426
-9.7885E-5;0.00078701426
-9.788E-5;-0.00078701426
-9.7875E-5;0.00039350713
-9.787E-5;0.00078701426
-9.7865E-5;0
-9.786E-5;-0.00078701426
-9.7855E-5;0.00039350713
-9.785E-5;-0.0011805214
-9.7845E-5;-0.00039350713
-9.784E-5;0
-9.7835E-5;-0.00078701426
-9.783E-5;-0.00078701426
-9.7825E-5;0
-9.782E-5;-0.0011805214
-9.7815E-5;-0.00039350713
-9.781E-5;0
-9.7805E-5;0.00078701426
-9.78E-5;-0.00078701426
-9.7795E-5;0.0015740285
-9.779E-5;0.0011805214
-9.7785E-5;0
-9.778E-5;0
-9.7775E-5;-0.00039350713
-9.777E-5;-0.00078701426
-9.7765E-5;0
-9.776E-5;-0.0011805214
-9.7755E-5;-0.00078701426
-9.775E-5;-0.0015740285
-9.7745E-5;-0.00078701426
-9.774E-5;-0.0011805214
-9.7735E-5;-0.00039350713
-9.773E-5;-0.00078701426
-9.7725E-5;0
-9.772E-5;0
-9.7715E-5;0.0011805214
-9.771E-5;-0.00039350713
-9.7705E-5;0
-9.77E-5;0.00039350713
-9.7695E-5;0.0015740285
-9.769E-5;0.00039350713
-9.7685E-5;0.00078701426
-9.768E-5;-0.00039350713
-9.7675E-5;0.00039350713
-9.767E-5;0
-9.7665E-5;-0.00039350713
-9.766E-5;0
-9.7655E-5;0
-9.765E-5;-0.003148057
-9.7645E-5;-0.00078701426
-9.764E-5;0.00039350713
-9.7635E-5;-0.00039350713
-9.763E-5;-0.00039350713
-9.7625E-5;0.00078701426
-9.762E-5;-0.0019675356
-9.7615E-5;-0.00078701426
-9.761E-5;0.0015740285
-9.7605E-5;-0.0011805214
-9.76E-5;-0.0011805214
-9.7595E-5;0.0015740285
-9.759E-5;0
-9.7585E-5;-0.0027545499
-9.758E-5;0.0078701426
-9.7575E-5;-0.010231185
-9.757E-5;0.00078701426
-9.7565E-5;0.010231185
-9.756E-5;-0.0062961141
-9.7555E-5;-0.0055090998
-9.755E-5;0.011411707
-9.7545E-5;-0.0082636497
-9.754E-5;0.00039350713
-9.7535E-5;0.0062961141
-9.753E-5;-0.0066896212
-9.7525E-5;-0.00039350713
-9.752E-5;0.0047220855
-9.7515E-5;-0.0039350713
-9.751E-5;0.0011805214
-9.7505E-5;0.0015740285
-9.75E-5;-0.0039350713
-9.7495E-5;0.0015740285
-9.749E-5;-0.00039350713
-9.7485E-5;-0.0023610428
-9.748E-5;0.00078701426
-9.7475E-5;0.00039350713
-9.747E-5;-0.0027545499
-9.7465E-5;0
-9.746E-5;-0.0011805214
-9.7455E-5;0.0023610428
-9.745E-5;-0.0062961141
-9.7445E-5;0.0055090998
-9.744E-5;-0.0027545499
-9.7435E-5;0.0039350713
-9.743E-5;-0.0027545499
-9.7425E-5;0.00039350713
-9.742E-5;0.0027545499
-9.7415E-5;-0.0015740285
-9.741E-5;0.00078701426
-9.7405E-5;0
-9.74E-5;-0.00078701426
-9.7395E-5;0.00039350713
-9.739E-5;0
-9.7385E-5;-0.00078701426
-9.738E-5;0.00039350713
-9.7375E-5;-0.0011805214
-9.737E-5;-0.0011805214
-9.7365E-5;0.00039350713
-9.736E-5;-0.00039350713
-9.7355E-5;-0.00078701426
-9.735E-5;0
-9.7345E-5;-0.00039350713
-9.734E-5;0
-9.7335E-5;0.00039350713
-9.733E-5;-0.00078701426
-9.7325E-5;0.0015740285
-9.732E-5;-0.003148057
-9.7315E-5;0.0011805214
-9.731E-5;-0.00078701426
-9.7305E-5;0
-9.73E-5;-0.0015740285
-9.7295E-5;0
-9.729E-5;-0.00078701426
-9.7285E-5;0.00078701426
-9.728E-5;0
-9.7275E-5;0.0027545499
-9.727E-5;0.00039350713
-9.7265E-5;0.00078701426
-9.726E-5;0.0023610428
-9.7255E-5;0
-9.725E-5;0.00039350713
-9.7245E-5;0.00078701426
-9.724E-5;-0.0023610428
-9.7235E-5;-0.0015740285
-9.723E-5;-0.00078701426
-9.7225E-5;-0.0027545499
-9.722E-5;-0.0011805214
-9.7215E-5;-0.00039350713
-9.721E-5;-0.0023610428
-9.7205E-5;0.00039350713
-9.72E-5;0
-9.7195E-5;0.00039350713
-9.719E-5;0.0015740285
-9.7185E-5;0
-9.718E-5;0.0023610428
-9.7175E-5;0
-9.717E-5;0.00039350713
-9.7165E-5;0.00078701426
-9.716E-5;0.00078701426
-9.7155E-5;0.00078701426
-9.715E-5;-0.00078701426
-9.7145E-5;0.00039350713
-9.714E-5;-0.00039350713
-9.7135E-5;-0.0019675356
-9.713E-5;-0.00039350713
-9.7125E-5;0
-9.712E-5;-0.0023610428
-9.7115E-5;-0.00078701426
-9.711E-5;-0.0019675356
-9.7105E-5;0
-9.71E-5;0
-9.7095E-5;0
-9.709E-5;0.0011805214
-9.7085E-5;0.0011805214
-9.708E-5;0.0011805214
-9.7075E-5;0.00078701426
-9.707E-5;0
-9.7065E-5;-0.00039350713
-9.706E-5;0.00039350713
-9.7055E-5;-0.0011805214
-9.705E-5;-0.0015740285
-9.7045E-5;-0.0011805214
-9.704E-5;-0.0011805214
-9.7035E-5;-0.00039350713
-9.703E-5;-0.00078701426
-9.7025E-5;-0.00078701426
-9.702E-5;0.00039350713
-9.7015E-5;0.00078701426
-9.701E-5;0.0011805214
-9.7005E-5;0.00078701426
-9.7E-5;0.0011805214
-9.6995E-5;0.0015740285
-9.699E-5;0.00078701426
-9.6985E-5;-0.00078701426
-9.698E-5;0
-9.6975E-5;0.00078701426
-9.697E-5;-0.0011805214
-9.6965E-5;0
-9.696E-5;-0.00039350713
-9.6955E-5;-0.0015740285
-9.695E-5;-0.0011805214
-9.6945E-5;-0.00039350713
-9.694E-5;-0.00078701426
-9.6935E-5;-0.0023610428
-9.693E-5;0.00039350713
-9.6925E-5;-0.00078701426
-9.692E-5;0.00078701426
-9.6915E-5;0.0011805214
-9.691E-5;0
-9.6905E-5;0.00039350713
-9.69E-5;0
-9.6895E-5;0.00039350713
-9.689E-5;0.0011805214
-9.6885E-5;-0.00078701426
-9.688E-5;0.00039350713
-9.6875E-5;0.00078701426
-9.687E-5;-0.0015740285
-9.6865E-5;0
-9.686E-5;-0.0023610428
-9.6855E-5;-0.00039350713
-9.685E-5;0.00078701426
-9.6845E-5;-0.0015740285
-9.684E-5;0
-9.6835E-5;0
-9.683E-5;-0.00078701426
-9.6825E-5;0.00078701426
-9.682E-5;-0.00039350713
-9.6815E-5;-0.00078701426
-9.681E-5;0.00039350713
-9.6805E-5;0.00039350713
-9.68E-5;-0.0019675356
-9.6795E-5;0.0015740285
-9.679E-5;-0.00039350713
-9.6785E-5;0
-9.678E-5;0.00039350713
-9.6775E-5;0
-9.677E-5;-0.0011805214
-9.6765E-5;0.00078701426
-9.676E-5;-0.0015740285
-9.6755E-5;-0.00078701426
-9.675E-5;0.0043285784
-9.6745E-5;-0.0019675356
-9.674E-5;-0.0035415642
-9.6735E-5;0.0043285784
-9.673E-5;-0.0015740285
-9.6725E-5;-0.0023610428
-9.672E-5;0.003148057
-9.6715E-5;-0.0015740285
-9.671E-5;-0.0011805214
-9.6705E-5;0.0039350713
-9.67E-5;-0.0015740285
-9.6695E-5;0.00039350713
-9.669E-5;0.0011805214
-9.6685E-5;-0.0011805214
-9.668E-5;0.00039350713
-9.6675E-5;0.0015740285
-9.667E-5;-0.0023610428
-9.6665E-5;0
-9.666E-5;0.00039350713
-9.6655E-5;-0.00039350713
-9.665E-5;0
-9.6645E-5;0.0011805214
-9.664E-5;-0.00078701426
-9.6635E-5;0
-9.663E-5;0.0015740285
-9.6625E-5;-0.00078701426
-9.662E-5;0.00078701426
-9.6615E-5;-0.00078701426
-9.661E-5;-0.00039350713
-9.6605E-5;0.0019675356
-9.66E-5;-0.00039350713
-9.6595E-5;-0.0015740285
-9.659E-5;0.00039350713
-9.6585E-5;-0.00078701426
-9.658E-5;0.00039350713
-9.6575E-5;0
-9.657E-5;-0.0023610428
-9.6565E-5;0.0011805214
-9.656E-5;0
-9.6555E-5;-0.0015740285
-9.655E-5;0.0023610428
-9.6545E-5;-0.00039350713
-9.654E-5;-0.00078701426
-9.6535E-5;0.0023610428
-9.653E-5;0.00039350713
-9.6525E-5;0.00039350713
-9.652E-5;0.00039350713
-9.6515E-5;-0.0015740285
-9.651E-5;0
-9.6505E-5;0
-9.65E-5;-0.0011805214
-9.6495E-5;0.00039350713
-9.649E-5;-0.00039350713
-9.6485E-5;0
-9.648E-5;-0.00039350713
-9.6475E-5;0.00039350713
-9.647E-5;-0.00039350713
-9.6465E-5;-0.0011805214
-9.646E-5;0.00039350713
-9.6455E-5;-0.00078701426
-9.645E-5;-0.00078701426
-9.6445E-5;0.00078701426
-9.644E-5;0
-9.6435E-5;0
-9.643E-5;0.00078701426
-9.6425E-5;-0.00039350713
-9.642E-5;0.00039350713
-9.6415E-5;0.00039350713
-9.641E-5;0
-9.6405E-5;0.00039350713
-9.64E-5;-0.00078701426
-9.6395E-5;0.00078701426
-9.639E-5;0
-9.6385E-5;-0.00039350713
-9.638E-5;-0.0011805214
-9.6375E-5;0
-9.637E-5;-0.00078701426
-9.6365E-5;0
-9.636E-5;-0.0015740285
-9.6355E-5;0
-9.635E-5;0
-9.6345E-5;0
-9.634E-5;-0.00039350713
-9.6335E-5;0.00039350713
-9.633E-5;0.00039350713
-9.6325E-5;0.00078701426
-9.632E-5;-0.00078701426
-9.6315E-5;0.00039350713
-9.631E-5;0.0011805214
-9.6305E-5;-0.0011805214
-9.63E-5;-0.00039350713
-9.6295E-5;0.0011805214
-9.629E-5;-0.00078701426
-9.6285E-5;0
-9.628E-5;0
-9.6275E-5;-0.00039350713
-9.627E-5;-0.00078701426
-9.6265E-5;-0.00078701426
-9.626E-5;0
-9.6255E-5;0
-9.625E-5;0
-9.6245E-5;-0.00039350713
-9.624E-5;0
-9.6235E-5;0
-9.623E-5;-0.00078701426
-9.6225E-5;0
-9.622E-5;0
-9.6215E-5;-0.00078701426
-9.621E-5;-0.00078701426
-9.6205E-5;0.00039350713
-9.62E-5;-0.0015740285
-9.6195E-5;-0.00078701426
-9.619E-5;-0.00039350713
-9.6185E-5;0
-9.618E-5;0.00039350713
-9.6175E-5;-0.00078701426
-9.617E-5;-0.00039350713
-9.6165E-5;0
-9.616E-5;-0.00078701426
-9.6155E-5;0
-9.615E-5;0
-9.6145E-5;-0.00039350713
-9.614E-5;0
-9.6135E-5;0.00039350713
-9.613E-5;0
-9.6125E-5;-0.00039350713
-9.612E-5;-0.00078701426
-9.6115E-5;0
-9.611E-5;0
-9.6105E-5;-0.00039350713
-9.61E-5;-0.0011805214
-9.6095E-5;0.00078701426
-9.609E-5;-0.00078701426
-9.6085E-5;0
-9.608E-5;0
-9.6075E-5;0
-9.607E-5;0
-9.6065E-5;-0.00039350713
-9.606E-5;0
-9.6055E-5;0.00039350713
-9.605E-5;-0.00078701426
-9.6045E-5;-0.00078701426
-9.604E-5;-0.00078701426
-9.6035E-5;0.00039350713
-9.603E-5;0
-9.6025E-5;-0.00039350713
-9.602E-5;-0.00039350713
-9.6015E-5;0
-9.601E-5;0
-9.6005E-5;0
-9.6E-5;-0.0011805214
-9.5995E-5;0.0011805214
-9.599E-5;0
-9.5985E-5;-0.00039350713
-9.598E-5;0
-9.5975E-5;0.00039350713
-9.597E-5;-0.00039350713
-9.5965E-5;-0.00078701426
-9.596E-5;0.00078701426
-9.5955E-5;0.00078701426
-9.595E-5;-0.00039350713
-9.5945E-5;-0.00078701426
-9.594E-5;0.0011805214
-9.5935E-5;0.0023610428
-9.593E-5;-0.012198721
-9.5925E-5;0.012592228
-9.592E-5;-0.0011805214
-9.5915E-5;-0.010231185
-9.591E-5;0.0086571568
-9.5905E-5;-0.0027545499
-9.59E-5;-0.0055090998
-9.5895E-5;0.0055090998
-9.589E-5;-0.00039350713
-9.5885E-5;-0.0047220855
-9.588E-5;0.0059026069
-9.5875E-5;-0.0019675356
-9.587E-5;-0.0019675356
-9.5865E-5;0.003148057
-9.586E-5;-0.0023610428
-9.5855E-5;0
-9.585E-5;0.0015740285
-9.5845E-5;-0.0019675356
-9.584E-5;-0.00039350713
-9.5835E-5;0.0015740285
-9.583E-5;-0.0019675356
-9.5825E-5;-0.00039350713
-9.582E-5;0.00039350713
-9.5815E-5;0.0027545499
-9.581E-5;-0.0047220855
-9.5805E-5;0.003148057
-9.58E-5;-0.00078701426
-9.5795E-5;0.0015740285
-9.579E-5;-0.0015740285
-9.5785E-5;0
-9.578E-5;-0.00039350713
-9.5775E-5;0.00078701426
-9.577E-5;-0.0023610428
-9.5765E-5;0.0011805214
-9.576E-5;-0.0023610428
-9.5755E-5;0.00039350713
-9.575E-5;0.00078701426
-9.5745E-5;-0.00078701426
-9.574E-5;0.0011805214
-9.5735E-5;-0.00039350713
-9.573E-5;0
-9.5725E-5;-0.00039350713
-9.572E-5;0
-9.5715E-5;0
-9.571E-5;0.00039350713
-9.5705E-5;-0.00039350713
-9.57E-5;-0.00039350713
-9.5695E-5;0.00039350713
-9.569E-5;-0.00078701426
-9.5685E-5;-0.00039350713
-9.568E-5;0
-9.5675E-5;-0.0023610428
-9.567E-5;0.0019675356
-9.5665E-5;-0.0019675356
-9.566E-5;0.00078701426
-9.5655E-5;-0.00078701426
-9.565E-5;-0.0023610428
-9.5645E-5;0.0019675356
-9.564E-5;-0.0023610428
-9.5635E-5;0.00039350713
-9.563E-5;-0.00078701426
-9.5625E-5;0
-9.562E-5;0.00078701426
-9.5615E-5;0
-9.561E-5;-0.00078701426
-9.5605E-5;0.00078701426
-9.56E-5;-0.00039350713
-9.5595E-5;0
-9.559E-5;0.00039350713
-9.5585E-5;-0.0011805214
-9.558E-5;-0.00078701426
-9.5575E-5;0.00078701426
-9.557E-5;-0.0011805214
-9.5565E-5;-0.00078701426
-9.556E-5;0
-9.5555E-5;-0.0015740285
-9.555E-5;0.0011805214
-9.5545E-5;-0.00078701426
-9.554E-5;-0.00039350713
-9.5535E-5;0.0011805214
-9.553E-5;0.00078701426
-9.5525E-5;0
-9.552E-5;-0.00039350713
-9.5515E-5;0.0011805214
-9.551E-5;-0.00078701426
-9.5505E-5;-0.00039350713
-9.55E-5;0.00039350713
-9.5495E-5;-0.00078701426
-9.549E-5;-0.00039350713
-9.5485E-5;-0.00039350713
-9.548E-5;-0.0011805214
-9.5475E-5;0
-9.547E-5;-0.00039350713
-9.5465E-5;0.00039350713
-9.546E-5;0
-9.5455E-5;0.00039350713
-9.545E-5;0
-9.5445E-5;0.00039350713
-9.544E-5;0.00078701426
-9.5435E-5;0.0011805214
-9.543E-5;0.00078701426
-9.5425E-5;0
-9.542E-5;-0.00078701426
-9.5415E-5;0.00039350713
-9.541E-5;-0.00078701426
-9.5405E-5;0
-9.54E-5;-0.0015740285
